comparison,gene,chrom,start,end,strand,junction_class,lsv_type,PSI_knockdown,PSI_control,delta_PSI,CI95_low,CI95_high,q_value,reads_knockdown,reads_control,LSV_total_knockdown,LSV_total_control
PSC_koloni,BRAT1,7,2542229,2543292,-,fully novel,donor,0.81618675,0.50624875,0.3099379999999999,0.1110122670662047,0.4757053180077946,0.0014448213469061,153.0,58.0,190.0,114.0
PSC_koloni,IQCE,7,2559218,2564877,+,novel splice site,donor,0.310038,0.0001,0.309938,0.2339743589743589,0.3638095238095238,1.5712747185377737e-21,328.0,0.0,1045.0,726.0
PSC_koloni,ENSG00000273433,7,27130149,27130890,-,novel splice site,donor,0.4175165,0.05633875,0.36117775,0.2856459315561542,0.4566471093716071,4.0947785737986175e-12,97.0,102.0,242.0,1993.0
PSC_koloni,CAMK2B,7,44254608,44258489,-,novel splice site,donor,0.47125575,0.0001,0.47115575,0.4437555358724535,0.4966063348416289,1.5678567923621468e-44,488.0,0.0,1041.0,2972.0
PSC_koloni,ADCY1,7,45622744,45625298,+,novel splice site,donor,0.25379925,0.0001,0.25369925,0.2346463362981787,0.2651048088779285,1.5033495919901825e-22,621.0,0.0,2490.0,3279.0
PSC_koloni,TPST1,7,66359132,66359317,+,fully novel,donor,0.3375325,0.0088482499999999,0.32868425,0.0942645969507777,0.5360267007923663,1.1418997948139932e-20,408.0,116.0,1592.0,2800.0
PSC_koloni,STYXL1,7,76016809,76021850,-,novel splice site,donor,0.9174165,0.509998,0.4074185,0.0901717557251908,0.7516592920353982,6.190624141116145e-05,63.0,70.0,69.0,135.0
PSC_koloni,TRRAP,7,98881251,98881694,+,novel splice site,donor,0.62372525,0.0001,0.62362525,0.593654042988741,0.6782431052093973,4.371547649417637e-55,652.0,0.0,1044.0,815.0
PSC_koloni,ACTL6B,7,100650136,100650574,-,novel splice site,donor,0.93616275,0.03384325,0.9023195,0.9117571503153818,0.9258441097347524,1.3870151736091681e-142,7280.0,129.0,7708.0,5113.0
PSC_koloni,CTTNBP2,7,117861317,117862097,-,novel splice site,donor,0.41376725,0.05633875,0.3574285,0.2908975659229209,0.4257532896146757,3.012806987522819e-10,174.0,15.0,427.0,275.0
PSC_koloni,EFCAB3P1,7,128466686,128467304,+,novel splice site,donor,0.68621275,0.0325935,0.65361925,0.4907875878270615,0.7622009569377991,8.666025569340076e-16,76.0,3.0,109.0,99.0
PSC_koloni,DPP6,7,154566917,154574078,+,novel splice site,donor,0.24380125,0.0001,0.24370125,0.1669535283993115,0.3051643192488263,3.3250510517362116e-17,152.0,0.0,624.0,1217.0
PSC_koloni,PTPRN2,7,158071117,158071220,-,fully novel,donor,0.9999,0.639972,0.359928,0.1265822784810126,0.5443786982248521,2.0038414071834506e-12,173.0,146.0,173.0,248.0
PSC_koloni,PTPRN2,7,158521771,158521911,-,fully novel,donor,0.5174965,0.0225955,0.494901,0.2999685534591195,0.7878787878787878,6.2595644167587e-09,83.0,2.0,164.0,98.0
PSC_koloni,FAM66B,8,7270523,7323233,-,novel splice site,donor,0.35627875,0.02634475,0.3299339999999999,0.2294748955434968,0.4691358024691358,0.0001225445722268,43.0,2.0,118.0,77.0
PSC_koloni,FAM66B,8,7278145,7323233,-,novel splice site,donor,0.51124775,0.020096,0.49115175,0.3022679924242424,0.7058823529411765,4.907046071604038e-09,45.0,2.0,89.0,96.0
PSC_koloni,FAM66D,8,12122051,12144739,+,novel splice site,donor,0.69371125,0.18131375,0.5123975000000001,0.3428516255880907,0.6569527368235788,5.9125675970608096e-18,423.0,88.0,622.0,505.0
PSC_koloni,FAM66D,8,12122161,12124506,+,novel splice site,donor,0.4837532499999999,0.2138072499999999,0.269946,0.1657962109575013,0.3917946181687986,0.0013021811832285,139.0,60.0,294.0,281.0
PSC_koloni,ENPP7P12,8,12207938,12210527,-,fully novel,donor,0.49125175,0.07133575,0.4199159999999999,0.0963585434173669,0.9527027027027029,1.9651573726718656e-05,39.0,7.0,88.0,99.0
PSC_koloni,ENSG00000309971,8,20225820,20226058,-,novel splice site,donor,0.5274945,0.0001,0.5273945,0.421875,0.6379310344827587,1.9644411160673272e-19,64.0,0.0,122.0,216.0
PSC_koloni,ENSG00000253642,8,33916494,34007855,+,novel splice site,donor,0.8174365,0.57373525,0.2437012499999999,0.1181184668989546,0.3653103927599666,0.0105219390726829,126.0,142.0,156.0,248.0
PSC_koloni,CPA6,8,67491166,67496967,-,fully novel,donor,0.969906,0.48625275,0.4836532499999999,0.2798896214885124,0.7152777777777778,6.329622230357811e-08,58.0,86.0,60.0,168.0
PSC_koloni,STMN2,8,79611215,79616821,+,novel splice site,donor,0.644971,0.00384925,0.6411217499999999,0.6407164528050966,0.6552791487291669,3.8516690106330426e-83,153396.0,81.0,236825.0,405560.0
PSC_koloni,STMN2,8,79613938,79616821,+,fully novel,donor,0.974905,0.0001,0.974805,0.9811145099082323,0.9870889428382256,3.2427442478666644e-29,16322.0,0.0,16581.0,33.0
PSC_koloni,ENSG00000253553,8,88700350,88701714,+,novel splice site,donor,0.3925214999999999,0.0088482499999999,0.3836732499999999,0.1791402727581764,0.5913874532168947,1.4532413530615778e-10,64.0,1.0,164.0,148.0
PSC_koloni,ZNF706,8,101202430,101205434,-,novel splice site,donor,0.86867625,0.5712357499999999,0.2974405000000001,0.1442252199792961,0.4811724036481315,0.0032034736370773,80.0,96.0,92.0,163.0
PSC_koloni,BAALC-AS2,8,103140108,103140386,-,fully novel,donor,0.2175564999999999,0.0001,0.2174565,0.1685393258426966,0.2948717948717949,9.888615157877123e-11,45.0,0.0,232.0,661.0
PSC_koloni,BAALC-AS2,8,103140172,103140386,-,fully novel,donor,0.8424315,0.0001,0.8423315,0.6690647482014388,0.986842105263158,3.954598387863361e-12,145.0,0.0,179.0,24.0
PSC_koloni,ZNF623,8,143641433,143642274,+,fully novel,donor,0.884923,0.43626275,0.44866025,0.21064424001924,0.603030303030303,0.0001405594092549,109.0,18.0,124.0,42.0
PSC_koloni,.,8,144814425,144825312,.,fully novel,donor,0.2525495,0.02134575,0.2312037499999999,0.1586254165697899,0.2914798206278027,7.008117555362401e-06,64.0,4.0,254.0,208.0
PSC_koloni,PTPRD,9,9018736,9127164,-,novel splice site,donor,0.5474905,0.03884225,0.50864825,0.4209354029908878,0.6104390642470112,3.282986213813667e-29,510.0,38.0,937.0,1010.0
PSC_koloni,.,9,12556455,12617150,.,fully novel,donor,0.774945,0.45625875,0.31868625,0.1095238095238094,0.5130686352753392,0.0030027640401951,82.0,67.0,105.0,149.0
PSC_koloni,CNTFR-AS1,9,34573845,34581094,+,novel splice site,donor,0.7511997499999999,0.480004,0.2711957499999999,0.1436358447488583,0.5229357798165137,0.0334991399424398,62.0,111.0,85.0,231.0
PSC_koloni,.,9,64715149,64926907,.,fully novel,donor,0.5712357499999999,0.1963107499999999,0.3749249999999999,0.0972646300133201,0.6754678659509648,0.0009286269559788,40.0,34.0,71.0,169.0
PSC_koloni,ENSG00000290970,9,66047388,66049362,-,novel splice site,donor,0.310038,0.0001,0.309938,0.2611464968152866,0.3694267515923566,5.135477938214768e-16,149.0,0.0,486.0,348.0
PSC_koloni,.,9,67612844,67618085,.,novel splice site,donor,0.55623875,0.2063087499999999,0.34993,0.0863022348114793,0.5667368013161292,0.0016089652853776,61.0,24.0,113.0,110.0
PSC_koloni,SEMA4D,9,89455954,89475484,-,novel splice site,donor,0.360028,0.08133375,0.27869425,0.1875784351389422,0.3328675995629067,2.503914670953631e-07,423.0,43.0,1188.0,460.0
PSC_koloni,FAM120AOS,9,93439501,93443434,-,novel splice site,donor,0.39877025,0.02134575,0.3774245,0.1854902240207977,0.5791027154663518,5.4525135389119683e-08,47.0,5.0,118.0,154.0
PSC_koloni,ENSG00000251184,9,128952847,128956140,+,novel splice site,donor,0.5624875,0.0001,0.5623875,0.5413135593220338,0.5930493273542601,1.4203350716515726e-49,526.0,0.0,936.0,1082.0
PSC_koloni,LINC01503,9,129336795,129337784,+,novel splice site,donor,0.4575085,0.0001,0.4574085,0.4225352112676056,0.4958677685950413,8.27204895392515e-14,57.0,0.0,125.0,135.0
PSC_koloni,LINC01503,9,129336989,129337784,+,novel splice site,donor,0.56123775,0.0075985,0.55363925,0.5168139700641483,0.5933673793748591,7.345563600561745e-47,779.0,12.0,1380.0,1725.0
PSC_koloni,.,GL000195.1,2967,19564,.,fully novel,donor,0.430014,0.095081,0.334933,0.1068019312988353,0.5317460317460317,0.0005437873335262,52.0,11.0,118.0,98.0
PSC_koloni,.,GL000195.1,49120,74120,.,fully novel,donor,0.9074185,0.2075584999999999,0.69986,0.3733698764097714,0.8351727941176461,1.096261597894681e-22,117.0,163.0,144.0,789.0
PSC_koloni,.,GL000214.1,34687,51171,.,fully novel,donor,0.959908,0.719956,0.2399519999999999,0.0713208870598887,0.2794533459000943,1.0688645503413016e-07,900.0,1462.0,1004.0,2021.0
PSC_koloni,ENSG00000285756,X,3871806,3881764,-,novel splice site,donor,0.9999,0.719956,0.2799439999999999,0.056910569105691,0.7955031237701577,6.794891289794743e-12,387.0,256.0,387.0,382.0
PSC_koloni,.,X,8787267,8791023,.,fully novel,donor,0.3325335,0.035093,0.2974405,0.1087472383601996,0.577659101023587,0.0001113459068472,51.0,6.0,162.0,109.0
PSC_koloni,RAI2,X,17837731,17838999,-,novel splice site,donor,0.2413017499999999,0.01884625,0.2224554999999999,0.136344449134656,0.286981981981982,0.0003605704984248,87.0,2.0,351.0,101.0
PSC_koloni,RAI2,X,17837734,17838999,-,novel splice site,donor,0.989902,0.15881825,0.8310837499999999,0.4579392281105992,1.0,2.1318375706461933e-18,194.0,6.0,196.0,33.0
PSC_koloni,SLC9A7,X,46600563,46602186,-,fully novel,donor,0.98615275,0.480004,0.50614875,0.355848478447643,0.6857318777873926,5.46713081543733e-19,190.0,212.0,194.0,413.0
PSC_koloni,.,X,63139957,63140214,.,fully novel,donor,0.84118175,0.5937312499999999,0.2474505,0.0745614035087719,0.5002881860506758,0.0419908637379668,113.0,49.0,134.0,82.0
PSC_koloni,ENSG00000302260,X,75624889,75656601,+,novel splice site,donor,0.4775045,0.2675464999999999,0.209958,0.0865917152923695,0.3234493393428559,0.0288676227599414,156.0,80.0,329.0,282.0
PSC_koloni,LINC00630,X,102884809,102887189,+,novel splice site,donor,0.4075185,0.0625875,0.344931,0.1410849560221668,0.665988044702417,1.327981318309351e-06,56.0,13.0,144.0,204.0
PSC_koloni,BEX3,X,103377262,103377462,+,novel splice site,donor,0.44126175,0.0025995,0.43866225,0.0694286737251291,0.963255008656938,2.9374195897954474e-34,553.0,152.0,3273.0,6002.0
PSC_koloni,.,X,103517526,103526127,.,novel splice site,donor,0.96365725,0.6724654999999999,0.2911917500000001,0.1563158402859104,0.4892950268798552,5.365894477941433e-05,103.0,117.0,107.0,180.0
PSC_koloni,SLC25A53,X,104131946,104136815,-,fully novel,donor,0.7399519999999999,0.10632875,0.63362325,0.3406593406593406,0.8563465917789858,2.564915178002365e-11,70.0,13.0,98.0,109.0
PSC_koloni,TMEM51-AS1,1,15138332,15152290,-,novel splice site,acceptor,0.24380125,0.0175964999999999,0.22620475,0.1027109100503527,0.3891615013499336,4.571718955409209e-07,60.0,14.0,242.0,504.0
PSC_koloni,NIPAL3,1,24465328,24468985,+,novel splice site,acceptor,0.4487602499999999,0.22130575,0.2274544999999999,0.147143765464727,0.3136605771412604,0.0006844263481852,373.0,263.0,822.0,1172.0
PSC_koloni,ENSG00000236065,1,33031662,33032271,+,novel splice site,acceptor,0.9999,0.4925015,0.5073985000000001,0.2912621359223301,0.676056338028169,4.189131252533431e-09,49.0,130.0,49.0,286.0
PSC_koloni,NFIA-AS2,1,61001736,61056614,-,novel splice site,acceptor,0.3587782499999999,0.1525695,0.2062087499999999,0.0864303843364756,0.3005292148180149,0.0221879723073307,67.0,36.0,188.0,236.0
PSC_koloni,MIR137HG,1,97974356,97974963,-,novel splice site,acceptor,0.35003,0.030094,0.319936,0.0780430984274898,0.4946236559139785,0.0001800058164467,30.0,4.0,85.0,101.0
PSC_koloni,NBPF20,1,145416129,145420487,-,novel splice site,acceptor,0.8024395,0.5174965,0.2849429999999999,0.1222825242295952,0.4827891921092987,3.967792358650401e-06,908.0,465.0,1124.0,880.0
PSC_koloni,RNF115,1,145788803,145788907,-,novel splice site,acceptor,0.3125374999999999,0.0625875,0.2499499999999999,0.2200330341037301,0.2873072908705577,1.8691071198305797e-09,1423.0,297.0,4582.0,5264.0
PSC_koloni,.,1,161133587,161153925,.,novel splice site,acceptor,0.86117775,0.4500099999999999,0.41116775,0.2582080555949511,0.5597200406822634,1.4351353788233792e-11,532.0,166.0,618.0,367.0
PSC_koloni,RGL1,1,183697513,183742125,+,novel splice site,acceptor,0.38627275,0.180064,0.20620875,0.1507131049859685,0.2631723514429029,0.0008880418909124,735.0,244.0,1903.0,1361.0
PSC_koloni,IGFN1,1,201209911,201210990,+,fully novel,acceptor,0.67121575,0.39877025,0.2724455,0.1163481253461348,0.4618437118437118,0.0088703893543346,87.0,268.0,135.0,646.0
PSC_koloni,ZNF678,1,227655764,227677178,+,novel splice site,acceptor,0.664967,0.36377725,0.30118975,0.163584506403811,0.4231567406013607,0.0036307013239942,77.0,96.0,116.0,276.0
PSC_koloni,.,1,239356356,239361279,.,fully novel,acceptor,0.2075584999999999,0.005099,0.2024595,0.166237611701078,0.2381651561955468,3.006804020987548e-09,69.0,2.0,343.0,535.0
PSC_koloni,FMN2,1,240207739,240208167,+,fully novel,acceptor,0.80118975,0.15381925,0.6473705000000001,0.242009014874084,0.9176954732510288,1.3736981679174945e-12,62.0,32.0,88.0,229.0
PSC_koloni,SDCCAG8,1,243317655,243318036,+,fully novel,acceptor,0.28879225,0.0001,0.28869225,0.125,0.4285714285714285,2.2026424364297226e-07,29.0,0.0,97.0,141.0
PSC_koloni,ENSG00000305254,1,245117285,245122133,-,fully novel,acceptor,0.7374525,0.50374925,0.2337032499999999,0.1554650675818174,0.3142205992800352,0.0208543136624874,136.0,132.0,183.0,257.0
PSC_koloni,ADARB2,10,1376219,1379073,-,novel splice site,acceptor,0.769946,0.0001,0.769846,0.7452229299363057,0.8360655737704918,1.2132048204378223e-47,135.0,0.0,176.0,535.0
PSC_koloni,PFKP,10,3099820,3101364,+,novel splice site,acceptor,0.7174564999999999,0.0025995,0.714857,0.688395395257021,0.7526294593889028,1.0400362259757446e-89,1333.0,6.0,1859.0,9616.0
PSC_koloni,CCDC3,10,13055197,13073867,-,novel splice site,acceptor,0.4675065,0.1425715,0.324935,0.2164319087620486,0.4329501915708812,3.830052594180603e-05,88.0,34.0,191.0,225.0
PSC_koloni,.,10,13133582,13158397,.,novel splice site,acceptor,0.49375125,0.1338232499999999,0.359928,0.1341365922184445,0.5,2.230980062843721e-06,140.0,42.0,281.0,229.0
PSC_koloni,CPEB3,10,92158073,92180962,-,novel splice site,acceptor,0.82868425,0.4487602499999999,0.379924,0.3275985803521897,0.4437044344457544,2.479021377861353e-11,1195.0,307.0,1435.0,688.0
PSC_koloni,GOLGA7B,10,97866952,97867731,+,fully novel,acceptor,0.99365125,0.5937312499999999,0.39992,0.2590069089631698,0.5303733000145355,5.25741681300993e-21,2299.0,117.0,2315.0,203.0
PSC_koloni,GOLGA7B,10,97866952,97871065,+,novel splice site,acceptor,0.654969,0.0001,0.654869,0.5013774104683195,0.7959183673469388,1.0870861534294078e-26,190.0,0.0,301.0,147.0
PSC_koloni,GFRA1,10,116059900,116062079,-,fully novel,acceptor,0.93366325,0.3687762499999999,0.5648869999999999,0.0882064393939395,0.8199672667757774,9.076782637363768e-15,147.0,180.0,173.0,707.0
PSC_koloni,GFRA1,10,116272276,116273727,-,novel splice site,acceptor,0.2188062499999999,0.0075985,0.2112077499999999,0.1573740627928772,0.2295287223919467,2.260037783670577e-07,45.0,7.0,212.0,460.0
PSC_koloni,NSMCE4A,10,121973600,121974003,-,novel splice site,acceptor,0.4037692499999999,0.04134175,0.3624274999999999,0.3081282397350159,0.4162822718727798,1.771569681145455e-16,261.0,51.0,638.0,1420.0
PSC_koloni,ENSG00000298283,10,127382042,127384789,-,novel splice site,acceptor,0.295041,0.0001,0.294941,0.2161383285302593,0.3544303797468354,8.195649958397085e-21,97.0,0.0,332.0,2046.0
PSC_koloni,KNDC1,10,133166940,133167380,+,novel splice site,acceptor,0.2413017499999999,0.0001,0.24120175,0.2141560798548094,0.2591463414634146,2.182394726390505e-17,245.0,0.0,1036.0,993.0
PSC_koloni,PAOX,10,133391099,133391311,+,novel splice site,acceptor,0.769946,0.0001,0.769846,0.6747967479674797,0.8660714285714286,3.858098029337452e-43,131.0,0.0,174.0,326.0
PSC_koloni,.,11,8094160,8107334,.,fully novel,acceptor,0.8999199999999999,0.59623075,0.3036892499999999,0.1416165230118719,0.4623199050176513,0.000473138178768,99.0,123.0,110.0,205.0
PSC_koloni,.,11,8094160,8109383,.,fully novel,acceptor,0.5424915,0.29629075,0.24620075,0.0789473684210526,0.3604707792207793,0.0202414342651274,87.0,65.0,161.0,222.0
PSC_koloni,MADD,11,47325033,47326831,+,fully novel,acceptor,0.75869825,0.0001,0.75859825,0.5428571428571428,0.9305555555555556,1.1700172107720092e-27,66.0,0.0,90.0,174.0
PSC_koloni,MADD,11,47325033,47328657,+,novel splice site,acceptor,0.33128375,0.0001,0.33118375,0.3049119555143652,0.3525243578387954,5.747992615202087e-32,727.0,0.0,2208.0,6625.0
PSC_koloni,SYT7,11,61547621,61551383,-,novel splice site,acceptor,0.64872025,0.0001,0.64862025,0.625,0.6785714285714286,2.994307215942561e-67,793.0,0.0,1216.0,1674.0
PSC_koloni,ASRGL1,11,62389204,62391499,+,fully novel,acceptor,0.53624275,0.2225555,0.31368725,0.1274509803921568,0.462485068050922,0.007270805244627,63.0,25.0,115.0,116.0
PSC_koloni,ENSG00000286264,11,64241133,64242418,+,novel splice site,acceptor,0.87617475,0.59123175,0.284943,0.0519132322769555,0.4101454582662408,1.832404777570939e-06,558.0,752.0,706.0,1294.0
PSC_koloni,NADSYN1,11,71502410,71502678,+,fully novel,acceptor,0.9999,0.60122975,0.39867025,0.1538461538461538,0.531360317230038,2.181303780766053e-05,40.0,86.0,40.0,152.0
PSC_koloni,.,11,71997194,71999926,.,novel splice site,acceptor,0.8174365,0.1663167499999999,0.65111975,0.4860287364536713,0.8076164215686273,1.9708079788595183e-12,105.0,14.0,132.0,84.0
PSC_koloni,GDPD5,11,75452326,75452815,-,novel splice site,acceptor,0.59998,0.1850629999999999,0.414917,0.1253718657033574,0.8255125379812347,6.332716179304235e-05,42.0,33.0,75.0,181.0
PSC_koloni,ENSG00000255326,11,75587631,75587762,+,fully novel,acceptor,0.8624275,0.589982,0.2724455,0.1011984040944857,0.4010190808676919,6.757576471452613e-06,465.0,840.0,562.0,1493.0
PSC_koloni,CDON,11,125981315,125983871,-,novel splice site,acceptor,0.2625475,0.005099,0.2574484999999999,0.1860465116279069,0.3117408906882591,2.9939252582833333e-13,143.0,2.0,555.0,520.0
PSC_koloni,ARHGAP32,11,128992047,128998318,-,novel splice site,acceptor,0.66371725,0.01884625,0.6448710000000001,0.6229909120704067,0.675047375180104,1.1215774221528773e-58,2547.0,21.0,3820.0,1635.0
PSC_koloni,IQSEC3-AS1,12,171327,174598,-,novel splice site,acceptor,0.2575485,0.0001,0.2574485,0.2109181141439206,0.2973621103117506,1.2134497621344079e-17,218.0,0.0,851.0,807.0
PSC_koloni,GRIN2B,12,13970851,13979927,-,novel splice site,acceptor,0.2250549999999999,0.0001,0.224955,0.2,0.2364425162689804,7.255841707194446e-13,105.0,0.0,477.0,535.0
PSC_koloni,KIF21A,12,39389245,39442926,-,novel splice site,acceptor,0.20380925,0.0001,0.20370925,0.1754042136207741,0.2232098765432098,2.1952558439080094e-17,810.0,0.0,4066.0,2342.0
PSC_koloni,TMEM117,12,43836885,43844623,+,novel splice site,acceptor,0.3775245,0.0001,0.3774245,0.3036649214659686,0.453416149068323,4.780630239474525e-17,131.0,0.0,352.0,237.0
PSC_koloni,TMEM117,12,43836902,43844623,+,novel splice site,acceptor,0.26129775,0.0001,0.26119775,0.2111801242236025,0.3089005235602094,5.695570311002339e-11,93.0,0.0,352.0,237.0
PSC_koloni,.,12,76084677,76084852,.,fully novel,acceptor,0.5599879999999999,0.17631475,0.3836732499999999,0.0894698085419735,0.8381504617055945,0.0028259556337294,22.0,40.0,41.0,242.0
PSC_koloni,MAPKAPK5,12,111894727,111896202,+,fully novel,acceptor,0.8774244999999999,0.1550689999999999,0.7223554999999999,0.4800485773768217,0.8853754940711462,1.6155200068205652e-19,205.0,17.0,236.0,96.0
PSC_koloni,ENSG00000280138,12,122871397,122871985,-,fully novel,acceptor,0.65871825,0.2013097499999999,0.4574085,0.1216003075871497,0.7850634178905206,0.0003874353169763,35.0,23.0,54.0,107.0
PSC_koloni,RFLNA,12,124149792,124267218,+,novel splice site,acceptor,0.9999,0.7224555,0.2774445,0.0550287356321839,0.6708860759493671,5.487722828390856e-06,123.0,60.0,123.0,85.0
PSC_koloni,RFLNA,12,124195889,124198804,+,fully novel,acceptor,0.4162667499999999,0.0175964999999999,0.3986702499999999,0.2763571721591686,0.50949795870663,7.598529000311228e-09,78.0,2.0,183.0,103.0
PSC_koloni,KATNAL1,13,30283792,30306678,-,novel splice site,acceptor,0.9024195,0.684963,0.2174564999999999,0.0867950016886186,0.3424679123255918,0.002818629930734,192.0,217.0,216.0,314.0
PSC_koloni,RAB20,13,110542023,110561347,-,novel splice site,acceptor,0.260048,0.0001,0.259948,0.2051282051282051,0.2946428571428571,2.9314494673293966e-18,180.0,0.0,704.0,997.0
PSC_koloni,ANKRD10,13,110893264,110903475,-,novel splice site,acceptor,0.684963,0.4475105,0.2374525,0.0928828828828829,0.3973109243697478,0.04390192412091,121.0,64.0,175.0,145.0
PSC_koloni,ENSG00000254692,14,24203128,24209889,-,fully novel,acceptor,0.78619275,0.4775045,0.30868825,0.0936441028184147,0.5367865085248331,0.0115812670493542,68.0,57.0,89.0,121.0
PSC_koloni,.,14,43030596,43038649,.,fully novel,acceptor,0.44626075,0.19381125,0.2524495,0.1029359112065879,0.3947209467120179,0.0306780114731279,64.0,20.0,141.0,102.0
PSC_koloni,EVL,14,100139370,100141148,+,novel splice site,acceptor,0.48875225,0.0001,0.48865225,0.2028985507246377,0.7866666666666666,9.269750209403096e-15,72.0,0.0,148.0,141.0
PSC_koloni,SLC25A29,14,100293378,100298036,-,novel splice site,acceptor,0.7024595,0.3362827499999999,0.36617675,0.0565414930980968,0.6662172835070936,0.0036948000916947,50.0,39.0,78.0,121.0
PSC_koloni,MIR493HG,14,100903838,100904463,+,fully novel,acceptor,0.98115375,0.5424915,0.4386622499999999,0.2412529137529137,0.6797637390857729,3.563786576475102e-07,59.0,76.0,60.0,137.0
PSC_koloni,AHNAK2,14,104941807,104952201,-,fully novel,acceptor,0.97365525,0.5024995,0.47115575,0.3529274402068519,0.5640027504214356,7.538850356881823e-18,203.0,383.0,210.0,790.0
PSC_koloni,SNHG14,15,25217934,25218439,+,novel splice site,acceptor,0.4962507499999999,0.0088482499999999,0.4874024999999999,0.4209711470795214,0.5980835643756992,2.0863445277976566e-16,62.0,2.0,128.0,231.0
PSC_koloni,ENSG00000215304,15,32406016,32406218,-,novel splice site,acceptor,0.2875425,0.0001,0.2874425,0.253012048192771,0.3214285714285714,1.2256418128451744e-05,39.0,0.0,139.0,71.0
PSC_koloni,B2M,15,44714858,44715449,+,fully novel,acceptor,0.88617275,0.1550689999999999,0.7311037499999999,0.5726622989874925,0.8857094094891342,3.817499277898391e-14,38.0,68.0,43.0,567.0
PSC_koloni,SEMA6D,15,47718874,47743485,+,novel splice site,acceptor,0.83618275,0.160068,0.67611475,0.4331550802139037,0.8717948717948718,6.08402360039398e-13,97.0,15.0,118.0,83.0
PSC_koloni,ONECUT1,15,52777691,52788779,-,novel splice site,acceptor,0.2063087499999999,0.0001,0.20620875,0.1662125340599455,0.2286995515695067,3.930110945968076e-09,89.0,0.0,436.0,269.0
PSC_koloni,POLR2M,15,57708743,57709184,+,novel splice site,acceptor,0.35627875,0.0001,0.35617875,0.1789473684210526,0.5753424657534246,1.8943480218028759e-10,59.0,0.0,168.0,137.0
PSC_koloni,.,15,71071129,71071323,.,fully novel,acceptor,0.9074185,0.045091,0.8623275,0.7316859555833594,0.9443134535367546,1.6143626478886804e-30,104.0,9.0,115.0,143.0
PSC_koloni,LINGO1,15,77641026,77677088,-,novel splice site,acceptor,0.30878825,0.0001,0.30868825,0.2629107981220657,0.3491484184914842,9.639199794549508e-24,511.0,0.0,1674.0,1013.0
PSC_koloni,.,15,78123740,78149107,.,novel splice site,acceptor,0.874925,0.175065,0.6998599999999999,0.1002800272458942,0.930635838150289,3.022251959114615e-18,178.0,56.0,205.0,171.0
PSC_koloni,ST20,15,79907707,79914587,-,novel splice site,acceptor,0.5237452499999999,0.2200559999999999,0.3036892499999999,0.1295599898954015,0.4315927488313761,0.0006650721988415,88.0,55.0,167.0,267.0
PSC_koloni,GOLGA6L10,15,82346883,82347509,-,novel splice site,acceptor,0.355029,0.0225955,0.3324335,0.1090842245989304,0.6516354012659648,4.77457793119904e-08,50.0,5.0,138.0,223.0
PSC_koloni,ENSG00000310356,15,84471130,84473743,-,novel splice site,acceptor,0.8124375,0.11632675,0.69611075,0.473075714432302,0.896593915343915,8.579262544440817e-11,33.0,19.0,41.0,160.0
PSC_koloni,IGF1R,15,98948709,98960833,+,novel splice site,acceptor,0.9999,0.78119375,0.21870625,0.1176470588235294,0.3116883116883117,0.0002211960674917,92.0,90.0,92.0,116.0
PSC_koloni,.,15,101050780,101151719,.,novel splice site,acceptor,0.410018,0.1275744999999999,0.2824435,0.1090145302192904,0.4593567251461988,0.0062444834694948,37.0,18.0,90.0,141.0
PSC_koloni,UNKL,16,1371564,1379532,-,novel splice site,acceptor,0.31628675,0.0325935,0.28369325,0.165662362505978,0.3728222996515679,0.0011829976714713,77.0,2.0,238.0,57.0
PSC_koloni,CORO7,16,4367443,4387985,-,novel splice site,acceptor,0.3275345,0.00384925,0.32368525,0.251327082920521,0.3949044585987261,1.606255006130375e-21,217.0,9.0,672.0,1472.0
PSC_koloni,PDXDC1,16,14975221,14977300,+,novel splice site,acceptor,0.74995,0.46625675,0.28369325,0.1144061308928598,0.4643659711075441,0.0248021862126765,60.0,74.0,81.0,161.0
PSC_koloni,NPIPA7,16,16393667,16393735,+,fully novel,acceptor,0.7224555,0.02884425,0.69361125,0.0768290667919665,0.7200600675670115,3.240682803585138e-44,1685.0,367.0,3124.0,1481.0
PSC_koloni,NPIPB5,16,22534008,22534145,+,fully novel,acceptor,0.784943,0.065087,0.7198559999999999,0.1815277246813493,0.7148265656968422,7.7595776182852095e-56,5865.0,2717.0,10660.0,16718.0
PSC_koloni,.,16,28353062,28379728,.,novel splice site,acceptor,0.45375925,0.10008,0.35367925,0.1264087332508687,0.5502421269504273,2.067067485146636e-05,63.0,22.0,143.0,177.0
PSC_koloni,NPIPB11,16,29381913,29383184,-,fully novel,acceptor,0.71370725,0.03634275,0.6773645,0.242748168222423,0.7939113615339332,7.247800749944934e-40,438.0,136.0,697.0,1528.0
PSC_koloni,NPIPB11,16,29384079,29384135,-,fully novel,acceptor,0.9999,0.6574685,0.3424315,0.237885462555066,0.424390243902439,1.3049919442282412e-14,247.0,230.0,247.0,363.0
PSC_koloni,PHKG2,16,30751604,30753184,+,novel splice site,acceptor,0.93116375,0.68121375,0.24995,0.1404944586530264,0.3950494405412436,0.0235049362480215,64.0,70.0,69.0,101.0
PSC_koloni,N4BP1,16,48611074,48613703,-,fully novel,acceptor,0.8661767499999999,0.59873025,0.2674464999999999,0.054138795986622,0.5492599009900989,0.0067539579056035,112.0,108.0,134.0,172.0
