gene,gene_upper,panel,source_lists,categories,source_evidence
TMBIM6,TMBIM6,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Galaxy_STAR_calcium;Other Ca-related,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium
TMCO1,TMCO1,Tier4_Expanded_Calcium_Associated_732,Curated_258,PM_channels_other,Curated_258:PM_channels_other
TMEM165,TMEM165,Tier4_Expanded_Calcium_Associated_732,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM203,TMEM203,Tier4_Expanded_Calcium_Associated_732,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM64,TMEM64,Tier4_Expanded_Calcium_Associated_732,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM66,TMEM66,Tier4_Expanded_Calcium_Associated_732,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TNNC1,TNNC1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
TNNC2,TNNC2,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
TNNI3,TNNI3,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
TPCN1,TPCN1,Tier4_Expanded_Calcium_Associated_732,Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;ER_channels,Curated_258:ER_channels;KEGG_calcium_cAMP:Calcium signaling pathway
TPCN2,TPCN2,Tier4_Expanded_Calcium_Associated_732,Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;ER_channels,Curated_258:ER_channels;KEGG_calcium_cAMP:Calcium signaling pathway
TPM2,TPM2,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Galaxy_STAR_calcium;Other Ca-related,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium
TRDN,TRDN,Tier4_Expanded_Calcium_Associated_732,Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Junctional,Curated_258:Junctional;KEGG_calcium_cAMP:Calcium signaling pathway
TRHR,TRHR,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
TRIM27,TRIM27,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Galaxy_STAR_calcium;Other Ca-related,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium
TRPA1,TRPA1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPC1,TRPC1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;SOCE_core_manual,Calcium_Channel;SOCE_core;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels;SOCE_core_manual:SOCE_core
TRPC2,TRPC2,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis,Calcium_Channel,Calcium_genes_analysis:Calcium_Channel
TRPC3,TRPC3,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;SOCE_core_manual,Calcium_Channel;SOCE_core;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels;SOCE_core_manual:SOCE_core
TRPC4,TRPC4,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;SOCE_core_manual,Calcium_Channel;SOCE_core;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels;SOCE_core_manual:SOCE_core
TRPC5,TRPC5,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;SOCE_core_manual,Calcium_Channel;SOCE_core;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels;SOCE_core_manual:SOCE_core
TRPC6,TRPC6,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP;SOCE_core_manual,Calcium_Channel;SOCE_core;TRP_channels;cGMP-PKG signaling pathway,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels;KEGG_calcium_cAMP:cGMP-PKG signaling pathway;SOCE_core_manual:SOCE_core
TRPC7,TRPC7,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;SOCE_core_manual,Calcium_Channel;SOCE_core;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels;SOCE_core_manual:SOCE_core
TRPM1,TRPM1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPM2,TRPM2,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPM3,TRPM3,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPM4,TRPM4,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPM5,TRPM5,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPM6,TRPM6,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPM7,TRPM7,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Categorized_calcium;Curated_258;Galaxy_STAR_calcium,Calcium_Channel;Galaxy_STAR_calcium;TRP channels;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Categorized_calcium:TRP channels;Curated_258:TRP_channels;Galaxy_STAR_calcium:Galaxy_STAR_calcium
TRPM8,TRPM8,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPML1,TRPML1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis,Calcium_Channel,Calcium_genes_analysis:Calcium_Channel
TRPML2,TRPML2,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis,Calcium_Channel,Calcium_genes_analysis:Calcium_Channel
TRPML3,TRPML3,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis,Calcium_Channel,Calcium_genes_analysis:Calcium_Channel
TRPV1,TRPV1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPV2,TRPV2,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPV3,TRPV3,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPV4,TRPV4,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPV5,TRPV5,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TRPV6,TRPV6,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;TRP_channels,Calcium_genes_analysis:Calcium_Channel;Curated_258:TRP_channels
TSHB,TSHB,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
TSHR,TSHR,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
TTYH1,TTYH1,Tier4_Expanded_Calcium_Associated_732,Curated_258,PM_channels_other,Curated_258:PM_channels_other
TTYH2,TTYH2,Tier4_Expanded_Calcium_Associated_732,Curated_258,PM_channels_other,Curated_258:PM_channels_other
TTYH3,TTYH3,Tier4_Expanded_Calcium_Associated_732,Curated_258,PM_channels_other,Curated_258:PM_channels_other
UBQLN1,UBQLN1,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Galaxy_STAR_calcium;Other Ca-related,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium
UQCRC2,UQCRC2,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Galaxy_STAR_calcium;Other Ca-related,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium
VAPB,VAPB,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Curated_258;Galaxy_STAR_calcium,Galaxy_STAR_calcium;Other Ca-related;SOCE_modulators,Categorized_calcium:Other Ca-related;Curated_258:SOCE_modulators;Galaxy_STAR_calcium:Galaxy_STAR_calcium
VASP,VASP,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
VAV1,VAV1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
VAV2,VAV2,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
VAV3,VAV3,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
VDAC1,VDAC1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Mitochondrial;Mitochondrial_Calcium,Calcium_genes_analysis:Mitochondrial_Calcium;Curated_258:Mitochondrial;KEGG_calcium_cAMP:Calcium signaling pathway
VDAC2,VDAC2,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Categorized_calcium;Curated_258;Galaxy_STAR_calcium;KEGG_calcium_cAMP,Calcium signaling pathway;Galaxy_STAR_calcium;Mitochondrial;Mitochondrial_Calcium;Other Ca-related,Calcium_genes_analysis:Mitochondrial_Calcium;Categorized_calcium:Other Ca-related;Curated_258:Mitochondrial;Galaxy_STAR_calcium:Galaxy_STAR_calcium;KEGG_calcium_cAMP:Calcium signaling pathway
VDAC3,VDAC3,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Mitochondrial;Mitochondrial_Calcium,Calcium_genes_analysis:Mitochondrial_Calcium;Curated_258:Mitochondrial;KEGG_calcium_cAMP:Calcium signaling pathway
VEGFA,VEGFA,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium;KEGG_calcium_cAMP,Calcium signaling pathway;Galaxy_STAR_calcium;Other Ca-related,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium;KEGG_calcium_cAMP:Calcium signaling pathway
VEGFB,VEGFB,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
VEGFC,VEGFC,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
VEGFD,VEGFD,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
VIP,VIP,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
VIPR2,VIPR2,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
VSNL1,VSNL1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Ca_sensors;Calcium_Signaling,Calcium_genes_analysis:Calcium_Signaling;Curated_258:Ca_sensors
WFS1,WFS1,Tier4_Expanded_Calcium_Associated_732,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
